sim_time,phone_lat,phone_lon,gps_x,gps_y,gt_x,gt_y,matched,edge_id,lane_index,lane_pos,is_internal_edge,raw_x,raw_y,matched_x,matched_y,matched_lat,matched_lon,match_error_m,unmatched_reason
50,-37.90760546,145.1299096,238.6681106,1332.424314,237.6133457,1332.57674,True,5094886#2,0,8.822498849926047,False,287.9300820255885,1419.8602323234081,288.11119665427447,1418.600893211427,-37.90761683714415,145.12991137196275,1.2722961556529362,
51,-37.90759599,145.129799,236.7243891,1322.123897,236.1155017,1322.211888,True,-5094886#2,0,13.514146954030332,False,278.18516402097885,1420.716000676155,278.262257599197,1421.0362600001895,-37.907593118963106,145.12979994956623,0.32940773280761204,
52,-37.90755593,145.1296946,235.2652209,1309.831686,234.3699324,1309.955195,True,-5094886#2,0,3.3713796781574694,False,268.91723989212187,1424.9771117502823,269.1401562164555,1425.3292194814212,-37.90755279842074,145.12969721476998,0.416739177402582,
53,-37.90750191,145.1296156,231.7416228,1293.572242,232.1363466,1293.519982,True,:9110403639_1,0,6.675083238704573,True,261.8513702197233,1430.832088493742,261.44368670876867,1430.6468493364216,-37.907503504993066,145.1296109225794,0.44779391522116574,
54,-37.90758033,145.1294952,231.7991545,1282.376961,230.6806482,1282.525048,True,:9110403636_0,0,1.2807878746318833,True,251.44051409815438,1421.9178279703483,251.43601751469058,1421.9245097330577,-37.907580268996405,145.1294951504003,0.008053894446252917,
55,-37.90768034,145.1294965,229.9978889,1269.091913,228.8316693,1269.256672,True,-10539447#1,0,7.091578506594026,False,251.77748050598893,1410.8225153256208,248.97164491642152,1411.2190475829643,-37.90767626079162,145.12946468938816,2.8337168501452394,
56,-37.90776837,145.1294595,227.4317213,1257.723872,227.2068464,1257.755641,True,-10539447#0,0,3.393020184916412,False,248.7204848791007,1400.9889978226274,247.52470948797324,1401.1618637469294,-37.907766596644095,145.12944594399883,1.2082058656581622,
57,-37.90789086,145.1294592,228.2622209,1244.995171,225.4600236,1245.391055,True,-10539447#0,0,16.81042270088249,False,248.9668392430758,1387.396369786933,245.60567046604578,1387.8824066982481,-37.90788587412102,145.12942109581695,3.39612829952613,
58,-37.90799381,145.1294357,226.0159884,1232.237242,223.6489456,1232.571649,True,-10539447#0,0,28.420356041806297,False,247.1299783368595,1375.9310691524297,243.94514674718906,1376.3918360788311,-37.9079890836245,145.12939959488267,3.217989809652629,
59,-37.90810486,145.1294051,222.2310967,1219.606263,221.8253425,1219.663586,True,-10539447#0,0,41.018943867668035,False,244.68693893542513,1363.5544258616865,242.14321961336123,1363.9227754161218,-37.90810108201942,145.12937626294203,2.570250840617306,
60,-37.90823558,145.129359,220.1764105,1201.975983,219.3431351,1202.093705,True,-10539447#0,0,55.993435361436845,False,240.92497455782723,1348.9677550354972,240.00147619649135,1349.10223795511,-37.908234201611506,145.12934853084818,0.9332389185292356,
61,-37.9083842,145.1293296,218.1049826,1188.239862,217.4082027,1188.33771,True,-10539447#0,0,72.68889154402453,False,238.67111539514735,1332.424271701835,237.61358987757527,1332.5784291910072,-37.90838262014748,145.12931761147465,1.068702368194235,
62,-37.90847664,145.1293051,216.3818146,1175.192081,215.5780334,1175.304955,True,-10539447#0,0,83.16226124317764,False,236.7229654993862,1322.123444614932,236.1156244464994,1322.2127371049746,-37.908475725843616,145.1292982151078,0.6138699400521769,
63,-37.9085871,145.1292857,215.3275147,1162.865344,213.9109307,1163.051299,True,:579297_3,0,4.0494137024338706,True,235.2633290963713,1309.8320256732404,235.52729095810398,1309.947082385432,-37.90858611126043,145.1292887274142,0.2879477582300261,
64,-37.90873294,145.1292419,215.2371577,1149.079267,212.1303632,1149.487095,True,-4577073#9,0,6.124079879852145,False,231.73729349055793,1293.5716153923422,232.1362033008511,1293.5188991738526,-37.908733486993405,145.1292464234589,0.4023779770812203,
65,-37.9088338,145.12924,211.4575709,1135.481743,210.311623,1135.632173,True,-4577073#9,0,17.214779909066717,False,231.79485092271352,1282.3763346141204,230.68052861181545,1282.524144136212,-37.908832267052816,145.12922736419227,1.1240826781808262,
66,-37.90895314,145.1292165,208.4431729,1122.593368,208.5973505,1122.573129,True,-4577073#9,0,30.610127243137022,False,229.99454692268046,1269.09231059812,228.83172711415546,1269.257081479048,-37.90895144549061,145.12920331663884,1.1744357582685883,
67,-37.90905509,145.1291848,210.1700179,1109.071683,206.9073084,1109.489282,True,-4577073#9,0,42.225073006505085,False,227.43460268515628,1257.7234989283606,227.20694515607835,1257.7563402562098,-37.90905475300101,145.12918221908342,0.23001413730630668,
68,-37.9091699,145.1291913,208.7476217,1093.240803,204.8908256,1093.734439,True,-4577073#9,0,54.7124379294137,False,228.26173886971083,1244.9950766600668,225.46012294579683,1245.3917579792562,-37.90916582011372,145.12915953678086,2.829559657282794,
69,-37.90928442,145.1291629,206.2121928,1081.706447,203.3978563,1082.066381,True,-4577073#9,0,67.65821118676146,False,226.0199260887457,1232.2372563062236,223.64917528831967,1232.5732746909518,-37.90928096446633,145.12913602173683,2.3944451784486733,
70,-37.90939752,145.1291169,204.0740031,1068.301282,201.6766121,1068.607891,True,-4577073#9,0,80.69560587327837,False,222.22762314300053,1219.6059507178143,221.8254109678877,1219.6640708458056,-37.90939692372397,145.12911234018767,0.4063896936275715,
71,-37.90955596,145.1290896,203.6367728,1054.885652,199.9814254,1055.353145,True,-4577073#9,0,98.43783295265678,False,220.1803509980673,1201.976485771127,219.34350093214755,1202.0962951097963,-37.90955472943161,145.129080112496,0.8453829371724101,
72,-37.90967933,145.1290629,201.8868718,1040.448844,198.1320436,1040.933338,True,:cluster_12176407960_33776478_412622428_9553656656_#1more_11,0,7.451077684848175,True,218.10773536551278,1188.2396209882572,217.31177037472727,1189.4073615906123,-37.909668666824174,145.12905411647455,1.413215617287273,
73,-37.90979655,145.1290403,197.6288879,1027.363995,196.3907349,1027.528904,True,:cluster_12176407960_33776478_412622428_9553656656_#1more_1,0,16.511062497358306,True,216.38188840512885,1175.1924246028066,215.77909093421272,1175.2989092369398,-37.90979548177602,145.12903347057255,0.6121305156985544,
74,-37.9099074,145.1290255,195.8074354,1015.421907,194.7513822,1015.568117,True,-4577073#4,0,5.907969622372272,False,215.32760785403661,1162.8658381244168,213.9110600121255,1163.0522840326694,-37.90990546433642,145.1290094365626,1.4287651539449044,
75,-37.91003158,145.1290213,196.6879654,1001.584737,192.8882225,1002.11081,True,-1037064066#1,0,33.57179274156425,False,215.234930721228,1149.078792030923,217.18285484698796,1148.7773449140213,-37.91003464769302,145.1290433789189,1.9711110481162761,
76,-37.91015338,145.1289752,193.5816436,989.8197648,191.2688934,990.1289573,True,-4577073#4,0,33.560923124961015,False,211.4532773902174,1135.4819059977308,210.311935080855,1135.6345500426917,-37.91015179858296,145.12896225786233,1.1515044383773556,
77,-37.91026894,145.128938,191.5594067,976.3335609,189.4620673,976.6139551,True,-4577073#4,0,46.731118832234834,False,208.44019034970552,1122.5931446412578,208.59777773643032,1122.5763832660552,-37.91026911948402,145.12893978793386,0.15847627000100992,
78,-37.91039106,145.1289546,190.2846077,964.3413904,187.8645964,964.6649227,True,-4577073#3,0,4.668630023299772,False,210.17158745671622,1109.0713897850364,206.90729107320522,1109.4891466852691,-37.9103867065239,145.12891758042664,3.2909195838086167,
79,-37.91053341,145.1289348,188.5870044,950.8163628,186.0583714,951.1544168,True,-4577073#3,0,20.552237759378443,False,208.74791465699673,1093.2405792996287,204.890777439035,1093.7340628239617,-37.91052826715731,145.12889105705173,3.8885773114307116,
80,-37.91063685,145.1289033,185.1537997,938.3974825,184.3669551,938.502676,True,-4577073#3,0,32.31543873967193,False,206.20897414366482,1081.7067702990025,203.39780621531784,1082.065989550247,-37.91063310576004,145.12887141901612,2.8340260393707117,
81,-37.91075722,145.128876,184.1232992,925.5835417,182.6658402,925.77839,True,-4577073#3,0,45.882762063045845,False,204.07699562312337,1068.301734005101,201.67666197868752,1068.6082808047852,-37.91075402452506,145.12884877813596,2.419829032185388,
82,-37.910878,145.1288679,182.5205476,913.6550178,181.0709702,913.8488124,True,-4577073#3,0,59.247351542599034,False,203.63390822266228,1054.885083870031,199.98123646184777,1055.3516679540667,-37.91087313641629,145.1288264754936,3.6823513818927247,
83,-37.91100773,145.1288447,180.7248878,902.7748729,179.6485474,902.7784135,True,10670084#4,0,48.20277568491175,False,201.88324411259964,1040.4486487945542,202.23575864449586,1042.4095902435672,-37.91099012915462,145.1288491556635,1.992374929990676,
84,-37.91112483,145.1287933,181.0314062,889.8981747,179.7545015,889.8472118,True,:664322664_0,0,1.888967842325222,True,197.62525833887048,1027.3639342682436,197.84574184275337,1026.858158634704,-37.91112942600727,145.1287956914737,0.5517444761543168,
85,-37.91123208,145.1287699,179.7614997,874.1097759,179.304569,874.1361298,True,-4577073#1,0,8.88655136231935,False,195.8069561040029,1015.4216378098354,194.75128479040777,1015.5674135418589,-37.911230575919305,145.12875793019847,1.0656887380443891,
86,-37.91135689,145.1287768,178.4770128,866.1653713,178.843628,866.1442264,True,-4577073#1,0,22.472435807779444,False,196.69158597383648,1001.5842688968405,192.88809587331548,1002.1098958203539,-37.91135146723337,145.1287336738898,3.839638082877532,
87,-37.9114623,145.1287388,178.8677529,852.4028305,178.3683069,852.4140408,True,-4577073#1,0,34.562653198301895,False,193.58564497163752,989.8203804343939,191.2688496700875,990.1286304466404,-37.911459104251136,145.12871252811445,2.3372117018649092,
88,-37.91158343,145.1287127,185.7690031,833.117535,185.0792351,831.827511,True,-4577073#1,0,48.199854318514035,False,191.56091190932784,976.3331219861284,189.46176438937698,976.6116893288669,-37.9115805409922,145.12868889598332,2.1175504893523156,
89,-37.91169122,145.1286955,200.7170259,830.5796513,201.003162,829.203238,True,-4577073#1,0,60.25445520404937,False,190.28890557936393,964.341843883507,187.86439175894736,964.6633922456377,-37.91168788496472,145.12866800629476,2.4457433664593498,
90,-37.91181275,145.1286731,213.6206251,829.0900828,213.8564537,826.5018637,True,-4577073#1,0,73.88595616964726,False,188.59035998454783,950.8167279260233,186.05806181398427,951.1521010155211,-37.9118092709297,145.1286443838798,2.554409742738795,
91,-37.911924,145.1286312,226.3660422,826.9315027,226.082292,825.0177656,True,-4577073#1,0,86.65107361384645,False,185.15460107458057,938.3979152534157,184.36653760482935,938.4995530818422,-37.91192294190327,145.12862226276752,0.7945906370726984,
92,-37.91203925,145.1286165,239.2908637,824.8796445,239.0267709,823.0984854,True,-4577073#1,0,99.49050710505067,False,184.11901738872984,925.5832481458783,182.66516566860201,925.7733444590955,-37.91203727463916,145.12860001279452,1.4662269375568737,
93,-37.91214641,145.1285956,250.4410127,822.5648999,250.3157184,821.5662212,True,-4577073#1,0,111.52557734935765,False,182.52035152586177,913.655344854109,181.07038107174145,913.8444057856418,-37.912144444664534,145.12857915666595,1.462244286586185,
94,-37.9122441,145.1285727,261.3573332,819.603221,261.4286906,820.1719864,True,-4577073#1,0,122.69143953595164,False,180.72476717695827,902.7747499123216,179.64852983940892,902.7730711803106,-37.91224392047729,145.12856046253856,1.0762386468049105,
95,-37.91236015,145.1285732,272.3272402,819.9039277,272.1914622,818.8216877,True,-1162333280#0,0,26.97556818784442,False,181.0272635149886,889.898137637414,181.7694869005727,889.8831177773793,-37.91236041953802,145.1285816358436,0.7423753432754912,
96,-37.91250215,145.1285552,283.3237689,817.156136,283.3569812,817.4208603,True,491516483#0,0,10.862845122729706,False,179.76117975311354,874.1093286825344,179.3045140637301,874.1351776637908,-37.91250183455453,145.1285500134837,0.4573966787068423,
97,-37.91257348,145.1285388,294.5708206,815.7153717,294.6077023,816.0093435,True,491516483#0,0,18.867977317414983,False,178.47831914783455,866.1652440372854,178.84357610970548,866.1433269609232,-37.912573743494406,145.1285429480749,0.36591393309280695,
98,-37.91269753,145.1285401,305.2803713,815.5376825,305.1732418,814.6837896,True,491516483#0,0,32.609357451403575,False,178.8689753380604,852.4023226127028,178.36826317157508,852.4120934072791,-37.91269735142294,145.12853440897754,0.5008074900528982,
99,-37.9128725,145.1286142,316.4872991,814.5747151,316.3143736,813.2714029,True,:13485235051_2,0,7.565513131765075,True,185.77312057302333,833.117553868331,185.07395272132166,831.8303354837014,-37.91288396909075,145.1286059563793,1.4648436280304766,
100,-37.91289806,145.1287835,326.9801326,812.9475787,326.8138136,811.807504,True,:1087758749_0,0,9.326372620457375,True,200.71367738372646,830.5800868868828,200.9910328917973,829.2007165151407,-37.912910535821666,145.12878633877529,1.406978571370979,
101,-37.91291382,145.1289299,338.3398423,811.7332669,338.11744,810.1731309,True,1470433046#0,0,1.7839521562534797,False,213.61919545696583,829.089639252983,213.85659262422874,826.5018763211143,-37.912937174054335,145.12893200865656,2.598629332278513,
102,-37.91293557,145.1290743,350.5821083,810.7296699,350.2604905,808.4518121,True,:cluster_6014422831_6077854007_9139166580_13,0,5.415025576043331,True,226.36222384660505,826.9309616275132,226.08087954975383,826.9824013343609,-37.91293505574987,145.12907111275632,0.28600814116260526,
103,-37.91295639,145.1292208,361.9218378,808.3952312,361.7017398,806.8363869,True,:cluster_6014422831_6077854007_9139166580_12,0,14.37912048131431,True,239.2877897550352,824.8791672019288,239.13356767796972,824.6630931345529,-37.91295830855928,145.12921899713092,0.26546647932788053,
104,-37.91297925,145.1293471,372.7158251,806.7776112,372.4451416,805.2801202,True,1470433046#2,0,1.2362871264412925,False,250.44205736881122,822.5653451355174,250.31667077199234,821.5661017344341,-37.91298822873432,145.12934544629167,1.0070795267853954,
105,-37.91300791,145.1294705,385.3227822,804.3996266,385.1189043,803.2770699,True,1470433046#2,0,12.432235499145355,False,261.3542870079982,819.6027946369722,261.4255324108451,820.1723825901731,-37.913002791906486,145.12947144005201,0.5740264313238416,
106,-37.91300718,145.1295953,396.6316222,803.121653,396.2913205,801.247944,True,1470433046#2,0,23.27908784681483,False,272.3241443793522,819.9039624528959,272.1880134384549,818.8221203998994,-37.91301690086315,145.1295935053081,1.0903732666850132,
107,-37.91303392,145.1297197,405.9829333,800.4300335,405.42,799.59,True,1470433046#2,0,34.53127173893595,False,283.3199987033149,817.1562000410631,283.3526731735115,817.4214008196423,-37.91303153691897,145.12972013202508,0.26720605150632953,
108,-37.91304893,145.1298473,409.0103619,795.4063401,408.5519489,795.2690907,True,1470433046#2,0,45.873933755011414,False,294.57104972866364,815.7156874099746,294.6071072561171,816.0094181387263,-37.91304629052578,145.12984777699623,0.2959356117453067,
109,-37.91305247,145.129969,404.3935659,796.3727691,406.5874438,798.3535275,True,1470433046#2,0,56.519475740603,False,305.2778779769433,815.5375226344913,305.1698437972086,814.6842159162397,-37.913060137251016,145.1299675769588,0.8601184449854772,
110,-37.91306317,145.1300962,392.9754148,797.5923992,391.9501521,795.8214909,True,:cluster_5408819666_9141044968_2,0,2.035429793515225,True,316.4841620774241,814.5745339673012,316.3077466719322,813.2722822153163,-37.91307486909189,145.130093897047,1.3141468794783795,
111,-37.91307972,145.1302152,382.7327321,801.5956452,383.1045556,803.6429144,True,1470433046#3,0,5.427390619608037,False,326.9825823522988,812.9479240067303,326.8205429490494,811.8065222592667,-37.91308997271986,145.13021309721333,1.152846354601721,
112,-37.91309271,145.1303441,371.1628423,802.5232803,371.1168083,802.2697163,True,:cluster_4836113289_9141044969_2,0,4.442995839042445,True,338.34340689948294,811.7337936405092,338.118528457478,810.1729757305297,-37.91310672956254,145.13034118707043,1.5769346409383465,
113,-37.91310397,145.130483,358.5470888,805.5203538,358.3436752,804.0786151,True,1360476884,0,7.207313660295259,False,350.57950092630927,810.7292495435104,350.2565296040625,808.4523713937081,-37.913124422274336,145.13047880844212,2.299670538151287,
114,-37.91312704,145.1306114,346.5860028,807.3497602,346.3629694,805.7689622,True,1360476884,0,18.759122007903628,False,361.9187934602378,808.3956775432453,361.6948859929791,806.8373546074156,-37.9131410372705,145.1306084987286,1.5743268168417226,
